,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
24,(0.651971202849046-0.012638136945825718j),(0.05264265576094651-0.2404125428124585j),(0.815681782531174-0.6184748840025778j),(0.4078901139044083-0.09386342986099716j),(0.9619757394977705-0.1535814120377138j),(0.38458525051786074-0.7822031208785438j),(0.9332374395021925-0.4401534918066571j),(0.9957800603842698-0.9064225786492361j),(0.06033755317656775-0.5350134851787108j),(0.40837077327424365-0.2658989674170831j),(0.1126055576066064-0.1127218249223002j),(0.6529348173856426-0.9076363055737611j),(0.8411291754923461-0.369606788967216j),(0.8862663827426095-0.6594811499546205j),(0.4025443060400291-0.04236121230968559j),(0.6826566903068987-0.2083992736113598j),(0.05248668847596771-0.6062606303168036j),(0.6675952679178099-0.3304168191686433j),(0.7086768515120118-0.30342358962180394j),(0.3669346351837126-0.12329060225192645j),(0.6654775900497981-0.19340090223559547j),(0.8138207242704559-0.1672645541501211j),(0.02217239032886953-0.2833157360290445j),(0.9600623881505421-0.30879466832798796j),(0.8824166996507264+0j),(0.4154807470517664+0.7808428236443855j),(0.01130497052039281+0.651724188739806j),(0.04403557374492473+0.21655671787691677j),(0.772262903165515+0.1377485511634997j),(0.1636610981373825+0.9152362082117385j),(0.835221967989037+0.9520980587299618j),(0.2870764338996509+0.6820240696383972j),(0.8724669212248313+0.07767307050388161j),(0.8412431131824923+0.45127945562489125j),(0.7983672874809855+0.8824054871893595j),(0.7956877535332334+0.6279751709652406j),(0.801963559850305+0.42838101804455997j),(0.29895692407400076+0.9123448058241717j),(0.057098256508787526+0.9422333577792739j),(0.030430139621129837+0.8631035186600468j),(0.23859580637757327+0.3909244644441109j),(0.7655758846872587+0.6770989329987425j),(0.4296422197813433+0.030887464206291848j),(0.15980477242251034+0.3306028215824497j),(0.5878793868740703+0.5992961355142983j),(0.5190239713575943+0.9970291943857542j),(0.2695941475076695+0.9378318959904307j),(0.1013097805776978+0.04546378682513097j),(0.5610952326262995+0.6225021314909145j),(0.10675727043551142+0.122537215401753j)
25,(0.5577081531197766-0.17258346456407847j),(0.26644948190296935-0.8207298700095085j),(0.7606643395363325-0.8323571479928319j),(0.49062476658843635-0.027962715139903338j),(0.3851509974118462-0.023950073885121492j),(0.602081311749061-0.8163901568128464j),(0.5154225710285075-0.7631689368213344j),(0.6096518924351448-0.6253859526086132j),(0.15081907248282123-0.6958305474054536j),(0.8961476842542603-0.3049444949884649j),(0.8737939401859949-0.04930391903549769j),(0.4622321547900594-0.9815162169760363j),(0.8041305819091213-0.85039905640875j),(0.5979018462441285-0.5137518812494254j),(0.7275975660623244-0.8802953602323395j),(0.9258982695378518-0.6331919676759353j),(0.5342420470305034-0.26747450165923836j),(0.2573721853955806-0.015969547600197753j),(0.3610575429402033-0.6897400812293623j),(0.8235621721067907-0.8198840071967686j),(0.4395958512982939-0.8582478454920002j),(0.11178266216745747-0.45475894358591507j),(0.2955587218262897-0.7848485669185447j),(0.8737840761679895-0.649438720368714j),(0.4154807470517664-0.7808428236443855j),(0.3520672997722465+0j),(0.48998674492301564+0.40031283598238343j),(0.19349145143790736+0.5155640140485829j),(0.5682624089640346+0.9628950796604432j),(0.280665084218494+0.5569846500370176j),(0.81035404171678+0.6054370288686395j),(0.10743241384182445+0.3506706364734188j),(0.6174527281161336+0.899172686357725j),(0.4574848570676704+0.7311415453241823j),(0.8191149679288503+0.6858379948927263j),(0.8748941868092392+0.6148691781316258j),(0.5747739087331453+0.8646021303134112j),(0.07346101522070903+0.23012573147282833j),(0.9776468676630481+0.8563393161543473j),(0.6068165731893093+0.451076774689396j),(0.5394392937254477+0.6098357196430119j),(0.2492024878865129+0.2635610843276345j),(0.07665830370177318+0.33381574540912884j),(0.6912784499238961+0.15249053126607548j),(0.9903592569188954+0.6704825626685488j),(0.40131406404092096+0.4510707238521108j),(0.7122993637664767+0.8751081059826484j),(0.7474672821790639+0.4023866722969921j),(0.6006228927312509+0.1803452989582589j),(0.1933427466545281+0.8200768992018845j)
26,(0.931373120890974-0.6080629745944389j),(0.440548496579493-0.3996023527263384j),(0.8499060532255481-0.643310590136313j),(0.6060444290332261-0.2601568319100904j),(0.14114013109733958-0.6337867432228441j),(0.5554108489588943-0.1696893719359941j),(0.9868114560054411-0.6123765509903188j),(0.24662802282174912-0.2676918773597251j),(0.9151887462217829-0.5085205376317359j),(0.5945383735813705-0.48584866062316845j),(0.5385227390563141-0.3519597457136059j),(0.72595835293096-0.9310873870023225j),(0.4936736493167526-0.33741645985484225j),(0.7931412599000136-0.049063951026823927j),(0.1752788174221095-0.32435483492805095j),(0.7167038499819837-0.9551713957190008j),(0.8053722375899506-0.06266945388285394j),(0.4831685455085536-0.2595499454086717j),(0.7307419888333567-0.24342279087081153j),(0.587708352953901-0.5961506609316235j),(0.3495774280223207-0.4575865422665587j),(0.12740692706374745-0.24107648285295447j),(0.09851982919407476-0.487301743480104j),(0.11277464497528777-0.08680523381363303j),(0.01130497052039281-0.651724188739806j),(0.48998674492301564-0.40031283598238343j),(0.29068533415153563+0j),(0.6134221403114084+0.27554090971132084j),(0.6417083233099785+0.23722392832906547j),(0.669028457988671+0.6178727289008419j),(0.009265837395995513+0.5918311471497186j),(0.25612371114375376+0.3210154579379868j),(0.7454427363159536+0.5813266521754026j),(0.8973969469484866+0.6868738164661484j),(0.9467532571422435+0.8064201093814237j),(0.3918940860339093+0.3828847095455009j),(0.06456300126069592+0.24545332126044606j),(0.37249800140891076+0.4043665683187666j),(0.08116760629677922+0.47310566929224296j),(0.6446658351697578+0.8041171992940656j),(0.6177647705860616+0.1857399281908293j),(0.9650642425321492+0.01990540408177588j),(0.06256517555933183+0.5250580586556345j),(0.8397189333513368+0.4465745374674248j),(0.5268563920783306+0.8642597651596815j),(0.30052126678871227+0.6283345813915664j),(0.14560199927026263+0.9127453659453292j),(0.5591142731810824+0.0710800808946358j),(0.21840432117575537+0.8401969132069719j),(0.9890900563729746+0.24520154354783152j)
27,(0.6813600043842111-0.2318655484397406j),(0.5987605006218685-0.09534741455636053j),(0.4300713217485673-0.13962291035149366j),(0.8286640933188748-0.027903323882419118j),(0.7608113821164284-0.986859664518811j),(0.4280265339373005-0.207913202147745j),(0.11740419012859593-0.7495855513792343j),(0.09007724026027986-0.21131288849536278j),(0.5861945773956848-0.7482393349273975j),(0.33893812163073944-0.90271387200204j),(0.4582056129005829-0.6528076489965017j),(0.5242792776022572-0.3861054675971709j),(0.8065280205892178-0.0963702977883556j),(0.9386198540984535-0.48339846539334197j),(0.941668582799733-0.26056443955235886j),(0.4878250840756547-0.9856093181981547j),(0.6924971409524849-0.6131850898116944j),(0.7053946587111588-0.8916063167203483j),(0.8677469911857979-0.11935106138505669j),(0.5850394572936694-0.9223065053404884j),(0.7361520574082541-0.3932080920955078j),(0.9334254502447362-0.26378766380212915j),(0.3337263845059528-0.6583299201555336j),(0.2982988413367471-0.1755317299341158j),(0.04403557374492473-0.21655671787691677j),(0.19349145143790736-0.5155640140485829j),(0.6134221403114084-0.27554090971132084j),(0.37493520409996484+0j),(0.18736223317981826+0.08431891512306289j),(0.4136037454173792+0.8175504422446319j),(0.1712044859959787+0.1775810894150246j),(0.587823720049234+0.5527204660453566j),(0.9080627170776698+0.6135397328588194j),(0.6083460920207597+0.9684063882608503j),(0.2894591927524476+0.6594214988023045j),(0.7735987569779496+0.6979473595150629j),(0.7203927703133627+0.5827614506200819j),(0.36615093554806766+0.979480272928708j),(0.41162176354135893+0.7858289309693394j),(0.718449092131352+0.122624131249218j),(0.4452848405112897+0.8429883808763755j),(0.542169720669717+0.7713283422548285j),(0.582258834067643+0.07086461325454885j),(0.8279726149087582+0.03181998630805216j),(0.8115578877498233+0.389103859876864j),(0.19692764308726451+0.9955123047258212j),(0.7089209401814452+0.3691594794580664j),(0.3875514570678008+0.7176904708876833j),(0.20412143701438057+0.3071846260126323j),(0.7844934674217917+0.9580357058915322j)
28,(0.380319118579038-0.06956294708256705j),(0.3951690290889346-0.9948297843284446j),(0.915917218103002-0.5522668490729277j),(0.9451459892555452-0.3075463267038765j),(0.08041345972092928-0.6831241734834622j),(0.3371668635974159-0.43738648786650947j),(0.42878410835543623-0.5274146394698754j),(0.9647265970379938-0.39330450169746056j),(0.2806739028073304-0.17443666229414656j),(0.26820331540081455-0.7193269006745198j),(0.31542326435266044-0.2676601344438898j),(0.8267388525487716-0.7285790407436997j),(0.8462904246283602-0.5286921793687201j),(0.9530392486646223-0.1702215607462142j),(0.14621607926973124-0.5805081240477428j),(0.02185961594352981-0.6442570063677893j),(0.29596549947797646-0.2562729095813614j),(0.5812024681053559-0.9163410146620565j),(0.24750037373228595-0.7861656523247404j),(0.32555933787039393-0.5557201267549795j),(0.23252602106377807-0.5052828925861244j),(0.44067059748869464-0.6142570779666561j),(0.24316589237586594-0.13826556684414593j),(0.5476662996206948-0.6469253646407241j),(0.772262903165515-0.1377485511634997j),(0.5682624089640346-0.9628950796604432j),(0.6417083233099785-0.23722392832906547j),(0.18736223317981826-0.08431891512306289j),(0.4458067899984566+0j),(0.7584291468253103+0.6859870555968183j),(0.7749217219827835+0.23046172549620414j),(0.7995201839726349+0.9246145937672188j),(0.5145758500811183+0.02767143090674118j),(0.6307252257061287+0.4463661692441997j),(0.9916136896964843+0.7509307512777122j),(0.7932925098751112+0.370577747517696j),(0.7837780112896485+0.9346679353670866j),(0.04237367810810533+0.26080950247884593j),(0.7597097480682624+0.5198727545196364j),(0.8222603251181281+0.6743491662046212j),(0.7588017648766074+0.5600771937269738j),(0.2821649203923633+0.7916614947436663j),(0.7777755325671866+0.5736818839089655j),(0.8727017532098709+0.2696898432389273j),(0.9539126723527592+0.6359336148100977j),(0.9140796241843586+0.9174467801043455j),(0.7668553272675421+0.7382801208136993j),(0.07948829913900257+0.6296616772200767j),(0.45640022517710344+0.3952445371702443j),(0.45497384190712276+0.6789922596821706j)
29,(0.5856782796364758-0.322805486024886j),(0.9961310477564843-0.8658196865853913j),(0.5521310956821966-0.797619304589656j),(0.8335122325187222-0.14286332891037035j),(0.7176627953460184-0.7161331499737844j),(0.2849441913577293-0.7461807428056578j),(0.9573486775347366-0.017927950752775867j),(0.8744049107225789-0.05939013243271796j),(0.28639769607591514-0.48279770022502644j),(0.8140838901866829-0.4347860595052264j),(0.9495267683823656-0.7118266989495919j),(0.37084671455348894-0.13331128154911553j),(0.9906813146425385-0.8637395680831503j),(0.5518918625618009-0.490881931056915j),(0.6851235385502681-0.6578654251424195j),(0.6479937327732241-0.07382649867884405j),(0.7728015316603273-0.9178626540756227j),(0.7539510716868524-0.9276517499950139j),(0.28834280303586546-0.64295798602061j),(0.8763613018383898-0.2386722577178918j),(0.4766062342198313-0.9537157548969438j),(0.20098957183706867-0.07836161927913732j),(0.5296419281667694-0.8447746191065418j),(0.010741906532318768-0.6585493629931548j),(0.1636610981373825-0.9152362082117385j),(0.280665084218494-0.5569846500370176j),(0.669028457988671-0.6178727289008419j),(0.4136037454173792-0.8175504422446319j),(0.7584291468253103-0.6859870555968183j),(0.7703376498696208+0j),(0.49840990068213964+0.6215124265528384j),(0.38626939771318036+0.7678699121176522j),(0.8854346931659093+0.5039271044546366j),(0.3716967327283299+0.07071298209407428j),(0.3822716270788359+0.43217117060407306j),(0.8462780646389095+0.4469385869760272j),(0.5457048068216497+0.052194801154497594j),(0.05141161551995832+0.5321346094409448j),(0.31946190349371684+0.8021567624412145j),(0.6101586108747659+0.7759547107757487j),(0.7098633789357737+0.7105586265683628j),(0.2815121341511859+0.7840928082959511j),(0.7530896148866952+0.25756253022169173j),(0.9519152110445745+0.3965589111059956j),(0.05190134993951856+0.3609774982905857j),(0.6626130003860689+0.795107151058391j),(0.7084000554962231+0.28121518877488627j),(0.7453541500086142+0.14711734534013432j),(0.46557923989565286+0.3563171754765905j),(0.9119748902782893+0.6429983123692088j)
30,(0.4872916559235898-0.547995224265828j),(0.13456506529199552-0.5121098902168876j),(0.27550250838324397-0.3849420558351485j),(0.06568414875813933-0.4288189030988313j),(0.2168379159333419-0.4337547498501324j),(0.20671577156775878-0.37984580862868633j),(0.31283231511455023-0.6718028743698837j),(0.08937634908476833-0.24699719713097423j),(0.5460020451163982-0.5413894153682975j),(0.24640497784371773-0.7798852459478749j),(0.7605504747134791-0.5766004704975091j),(0.7780319244136952-0.37063553533834315j),(0.6459904330985005-0.7853024249217707j),(0.8761370897543519-0.5999491899591174j),(0.25860377500410825-0.776109259569102j),(0.7436949089041219-0.9454447882236047j),(0.19286594070477803-0.8694198490300754j),(0.9622669776571957-0.663650003105449j),(0.15305183168944847-0.24185054845176857j),(0.8652478666298423-0.13572723865178182j),(0.7819360261178342-0.6563975138793763j),(0.4509151034778899-0.4992500458121838j),(0.45474738062326336-0.7195057468220888j),(0.7845589436321696-0.2634985938282567j),(0.835221967989037-0.9520980587299618j),(0.81035404171678-0.6054370288686395j),(0.009265837395995513-0.5918311471497186j),(0.1712044859959787-0.1775810894150246j),(0.7749217219827835-0.23046172549620414j),(0.49840990068213964-0.6215124265528384j),(0.987000728216426+0j),(0.688573350172408+0.4293207596966814j),(0.8853781377453319+0.6799877448267895j),(0.9177978117281967+0.029319035766597223j),(0.40819141770577394+0.07632970470915823j),(0.3137835251633522+0.3468984066690509j),(0.075762970211665+0.1830141808750685j),(0.06307278568977681+0.4521633747729319j),(0.5205047492279259+0.9602173516361392j),(0.7388942498388721+0.44944329952051343j),(0.5963405117033241+0.613279733289339j),(0.6836114520363262+0.5622573097427177j),(0.7113040973814878+0.3532286196135861j),(0.6827268385261845+0.32366132868962794j),(0.6132866159249918+0.6973107259233475j),(0.7558215475159521+0.1715702935536627j),(0.027093460373634692+0.021005239199547998j),(0.22737677406876589+0.7471991614770895j),(0.26237889953268645+0.27087379006869683j),(0.8325741237470848+0.5782658194921112j)
31,(0.12861167252775674-0.22926542834155916j),(0.7938184904307964-0.062227265878013305j),(0.4300665620910894-0.8393300437319569j),(0.981938857595847-0.9093499551904854j),(0.5325699383462369-0.24730825049365035j),(0.47858921153719436-0.9432270843498508j),(0.25945487937243805-0.1275461745754376j),(0.741621785808192-0.32119955897207375j),(0.868787090632157-0.6769606978124617j),(0.7394177993270719-0.7054550197504261j),(0.7955912664963791-0.2587038654254893j),(0.036988874249028636-0.6158804956754305j),(0.45423964437352937-0.6156752938249408j),(0.6503527731120069-0.7048311161832798j),(0.41305084991638374-0.41741636971776985j),(0.3587252275236308-0.8315162051847502j),(0.2125930738289713-0.7667082774361202j),(0.650456501524959-0.9020921074366557j),(0.21912106847243185-0.8895141058882813j),(0.07117755165475514-0.6211921022988791j),(0.05851399069082208-0.43441669161431773j),(0.23358719253988414-0.7946456435304199j),(0.37924469797710825-0.6567880664698015j),(0.7611621080443722-0.9455266273191112j),(0.2870764338996509-0.6820240696383972j),(0.10743241384182445-0.3506706364734188j),(0.25612371114375376-0.3210154579379868j),(0.587823720049234-0.5527204660453566j),(0.7995201839726349-0.9246145937672188j),(0.38626939771318036-0.7678699121176522j),(0.688573350172408-0.4293207596966814j),(0.2362726293087849+0j),(0.9539644021769513+0.8179105968830935j),(0.9335666763119602+0.4078948182670098j),(0.4399249272855812+0.846692412866722j),(0.9626034388403807+0.805026687577671j),(0.8561073036435235+0.5107830985997662j),(0.12300714658071177+0.4374293074245579j),(0.7073684813867746+0.833964305278805j),(0.578300740983808+0.8689001140243613j),(0.6267640056941014+0.14946921252920053j),(0.11797798489692735+0.7747114513250689j),(0.07920197909879023+0.7191798291382183j),(0.8225460964359749+0.5067887216271136j),(0.46939840824350976+0.6720007935908379j),(0.2462452814054219+0.8703525775056049j),(0.9019113520207004+0.841851930630207j),(0.9839218404043704+0.720487749311194j),(0.6899735296607341+0.31838935960679904j),(0.719167843592557+0.7169999894216463j)
32,(0.05715820399369631-0.9234260706981259j),(0.4573849155894393-0.22171822980327238j),(0.38417973731585753-0.008173366954417616j),(0.23980467101104774-0.9497558362600197j),(0.9966188600567591-0.36703013039903765j),(0.8861009801628467-0.07377498162782581j),(0.6463025955063244-0.7015251936348458j),(0.2660569914051669-0.1917865471342486j),(0.09202283614399986-0.5689043451949544j),(0.4087881242583351-0.8962985333004788j),(0.6058367533999068-0.0376034941614547j),(0.22828837642136257-0.42095713874948204j),(0.48453591957079023-0.5479977924150568j),(0.8326209394293036-0.3936673126676551j),(0.4728012098725649-0.13326187749770513j),(0.09966638552947082-0.13339493283519188j),(0.697894401926763-0.9366732950125485j),(0.006126952088563842-0.33694209428040633j),(0.3363774270729457-0.7534982792489197j),(0.9550201871034695-0.18673077472845734j),(0.8756166086608056-0.5360520832378578j),(0.49937955881353213-0.5107533385911374j),(0.8784007918442268-0.25370845810333054j),(0.90552469737211-0.29568626398333864j),(0.8724669212248313-0.07767307050388161j),(0.6174527281161336-0.899172686357725j),(0.7454427363159536-0.5813266521754026j),(0.9080627170776698-0.6135397328588194j),(0.5145758500811183-0.02767143090674118j),(0.8854346931659093-0.5039271044546366j),(0.8853781377453319-0.6799877448267895j),(0.9539644021769513-0.8179105968830935j),(0.6905219016513611+0j),(0.31908625903544896+0.7795184483793147j),(0.8830709527336899+0.5118843829087093j),(0.7666621806171307+0.27520683976397997j),(0.12561289432404277+0.5783234922935392j),(0.008599370669106543+0.7798580515205185j),(0.5119432698891704+0.2570728947393709j),(0.9095801671231176+0.6022484588016942j),(0.8281444968075681+0.7038283981874653j),(0.03708496798153771+0.16966115894564804j),(0.7098256795125081+0.7209177607945745j),(0.9643561207970177+0.6458903464774914j),(0.5053617385387801+0.049830219284946464j),(0.027737981818200974+0.5852779848262987j),(0.09823101699966641+0.45509797960997256j),(0.7176400902299511+0.6621611986655935j),(0.859288254735996+0.3430242775828374j),(0.4842227791363508+0.5369045613988529j)
33,(0.7767633263054914-0.5127166508560573j),(0.23594014090331616-0.768860826013843j),(0.624798805993476-0.1189968263788237j),(0.2728160577079555-0.48256156337660294j),(0.4416853778058216-0.834951224646721j),(0.8496920571684197-0.8669318139430077j),(0.11211626381936424-0.7291989027763588j),(0.19463267586525845-0.2616528401954822j),(0.8256560179979257-0.7254029963382481j),(0.7429348269954407-0.18022097596222386j),(0.7177933973864011-0.09402549550225814j),(0.16967828968111043-0.6789260745991618j),(0.34919236910950224-0.30655827433695937j),(0.946079026400452-0.7822026515523027j),(0.4664483769499689-0.8870871418489632j),(0.7529913638758836-0.7639636306515275j),(0.4824927423690132-0.8708954763922008j),(0.09945493161172247-0.9321747224746069j),(0.2517647476116066-0.6371489465285155j),(0.9855646174249841-0.9433858247993815j),(0.6471934022612033-0.4590384333752232j),(0.4929831660518169-0.1623521413923018j),(0.17284582997512044-0.7039612182757371j),(0.6524867690259304-0.7917260530010668j),(0.8412431131824923-0.45127945562489125j),(0.4574848570676704-0.7311415453241823j),(0.8973969469484866-0.6868738164661484j),(0.6083460920207597-0.9684063882608503j),(0.6307252257061287-0.4463661692441997j),(0.3716967327283299-0.07071298209407428j),(0.9177978117281967-0.029319035766597223j),(0.9335666763119602-0.4078948182670098j),(0.31908625903544896-0.7795184483793147j),(0.05371854293068046+0j),(0.8775382029292041+0.03056807586165322j),(0.5935386820468086+0.644720648917567j),(0.16251195949862185+0.5614868284908883j),(0.917127919026845+0.5165568987926648j),(0.6733687130708804+0.6564667535836847j),(0.2295070917448978+0.46256738477066517j),(0.9183029120642483+0.28399253643702105j),(0.3602769219088763+0.34195872122994053j),(0.46219483157732544+0.024592807148272722j),(0.5226878086069611+0.5630786628384293j),(0.6106790695153169+0.33124592411867615j),(0.33791594194407926+0.14909938475821505j),(0.6674430864190626+0.0550005468579573j),(0.7565190755934255+0.2564025243979171j),(0.45624313354186585+0.7282581820789965j),(0.6697801172150647+0.3979150185315041j)
34,(0.49033550151449823-0.5672369084105788j),(0.8786530501839561-0.11326970659034563j),(0.7004758185325497-0.9054337164000739j),(0.7193696555513444-0.6172378182937254j),(0.33322060499693085-0.003630428216838677j),(0.559251337143957-0.7160625344284288j),(0.22723012452997593-0.2865962245049435j),(0.8253947864642182-0.626913390386598j),(0.6025302147500657-0.5548900591787492j),(0.623035123113516-0.2125419532627263j),(0.24197525707710588-0.13975326040886782j),(0.8114452331007341-0.9500004357197861j),(0.43005889553670174-0.493152213713301j),(0.1001216459045472-0.7580552071721252j),(0.6727184143549463-0.42896471781690304j),(0.37848107498263217-0.929771456115084j),(0.9281667873473967-0.24544034338327825j),(0.9655494700269533-0.7570066502982824j),(0.7522327908043138-0.2617221561732369j),(0.9271339495301276-0.24467704445186556j),(0.242319889457844-0.12440611007916358j),(0.7684135849728185-0.8182122745833246j),(0.5484283739793155-0.2157399663084244j),(0.6523805635346084-0.9301521719915216j),(0.7983672874809855-0.8824054871893595j),(0.8191149679288503-0.6858379948927263j),(0.9467532571422435-0.8064201093814237j),(0.2894591927524476-0.6594214988023045j),(0.9916136896964843-0.7509307512777122j),(0.3822716270788359-0.43217117060407306j),(0.40819141770577394-0.07632970470915823j),(0.4399249272855812-0.846692412866722j),(0.8830709527336899-0.5118843829087093j),(0.8775382029292041-0.03056807586165322j),(0.1949792701737022+0j),(0.32251513165649215+0.5921764217284583j),(0.4483565073799042+0.6338273049045561j),(0.8281162597162385+0.29030092596840207j),(0.7812394660705217+0.45492811139203704j),(0.9663618128465766+0.6365322955939204j),(0.862770911166314+0.28094778227352235j),(0.5323004783789053+0.031715504574335696j),(0.11680113630182243+0.9548545436141141j),(0.8900974984356375+0.2827149890404138j),(0.11881143676278427+0.8358457523825626j),(0.9381882608347141+0.34615359549683666j),(0.1522434000799212+0.5614737343256523j),(0.24446762707857983+0.40854570734771367j),(0.6402349709351647+0.2552975171436759j),(0.019618708871782298+0.1317534084860872j)
35,(0.6347050115023175-0.9193595932853714j),(0.02346306478511928-0.5697314420233849j),(0.7061288210850534-0.4214188515508054j),(0.6723412789517683-0.019463802675959485j),(0.4989591499456858-0.23085037353688698j),(0.37933553613542204-0.10887758266740044j),(0.8987031691811938-0.3484308852632356j),(0.184589770004278-0.7470975351283771j),(0.8561863245815857-0.12532442955274237j),(0.6717851043032458-0.47063132953414477j),(0.019642667867844743-0.4987274359367625j),(0.933535794146762-0.5999737543150478j),(0.5644264262937374-0.1845913701695716j),(0.8824377611384266-0.1592821297572211j),(0.7135900505292033-0.8025771523959858j),(0.4763701754814019-0.22352125941879986j),(0.5945365759376048-0.4474403268602759j),(0.8992666256639201-0.7988431983221509j),(0.30498011827467464-0.6567188409598603j),(0.14053088661140878-0.6666377786756696j),(0.36223954197676766-0.8146741444959154j),(0.16466157034047801-0.4472646222248139j),(0.1350733211831926-0.18129343890845118j),(0.32277367629907594-0.9401747251520597j),(0.7956877535332334-0.6279751709652406j),(0.8748941868092392-0.6148691781316258j),(0.3918940860339093-0.3828847095455009j),(0.7735987569779496-0.6979473595150629j),(0.7932925098751112-0.370577747517696j),(0.8462780646389095-0.4469385869760272j),(0.3137835251633522-0.3468984066690509j),(0.9626034388403807-0.805026687577671j),(0.7666621806171307-0.27520683976397997j),(0.5935386820468086-0.644720648917567j),(0.32251513165649215-0.5921764217284583j),(0.4820634511173133+0j),(0.9730776888673494+0.17032375029339486j),(0.10622951366100142+0.7097996339994667j),(0.06417899232111901+0.21593881539766535j),(0.41139868190848417+0.5764400806874278j),(0.13943822189962252+0.5371638474592432j),(0.7169826403652959+0.6850398458092654j),(0.18430196265421928+0.5679525760013004j),(0.8316476013032467+0.16865591114275857j),(0.6985560898539105+0.5876316975399112j),(0.0972871938900336+0.906555201653135j),(0.17746617723606684+0.13634943140781652j),(0.6926167422438195+0.42738291013442353j),(0.7556261154261442+0.8962086098140969j),(0.5515419671622032+0.22672679524131312j)
36,(0.5853826461105028-0.2314546554332113j),(0.1862318641235695-0.8634384094070099j),(0.7902348332773181-0.2718432147494617j),(0.3828628229868589-0.6862295108409091j),(0.1654466602092256-0.7926461112812436j),(0.2193804669667958-0.16685330165910417j),(0.9213955059883818-0.24826227311479387j),(0.816728714669689-0.5157460743665742j),(0.9360378322924884-0.7896331322729185j),(0.0924448700742172-0.7747170303096944j),(0.5729379988452953-0.7517830840703478j),(0.9125274199316119-0.2618500333409516j),(0.6730196197308483-0.2728672593155467j),(0.07895146977593204-0.7596945110864485j),(0.3688245080832062-0.005287028427301443j),(0.6523156309334517-0.6639115557445341j),(0.38622988234013467-0.5880368402064198j),(0.04720764438977365-0.8415804258321923j),(0.32853539566040835-0.43690191231385056j),(0.04686407412922444-0.4385904739868671j),(0.41005844264117663-0.4906123411085842j),(0.4954337674841204-0.6599682832790241j),(0.04012401228972373-0.8214346333934746j),(0.309613576481398-0.4301537663431154j),(0.801963559850305-0.42838101804455997j),(0.5747739087331453-0.8646021303134112j),(0.06456300126069592-0.24545332126044606j),(0.7203927703133627-0.5827614506200819j),(0.7837780112896485-0.9346679353670866j),(0.5457048068216497-0.052194801154497594j),(0.075762970211665-0.1830141808750685j),(0.8561073036435235-0.5107830985997662j),(0.12561289432404277-0.5783234922935392j),(0.16251195949862185-0.5614868284908883j),(0.4483565073799042-0.6338273049045561j),(0.9730776888673494-0.17032375029339486j),(0.25797218809713784+0j),(0.30047430348360926+0.5189784816786349j),(0.6021717525764547+0.9415424017316029j),(0.24047358081906933+0.672485349393764j),(0.6561679547941316+0.6225641894306388j),(0.05312999176554567+0.5905425674830652j),(0.819542935000961+0.0996168157562376j),(0.8307104609577906+0.5456085677837115j),(0.1207813276174301+0.10982969577963098j),(0.5420117010435065+0.6165973233283967j),(0.8832825693485753+0.03509514743873243j),(0.9314310537506796+0.3002571082085468j),(0.24284481825268245+0.9378074932848219j),(0.7887225932214611+0.6910649330202612j)
37,(0.875012646502861-0.6740751240541538j),(0.9620060245696229-0.2901180692845414j),(0.3437094753265558-0.5081989764198286j),(0.42684220990631816-0.6605950037768097j),(0.210466273901862-0.6226148842734137j),(0.6642382295014198-0.007335988617866662j),(0.7858838350041022-0.0739030604566383j),(0.01354381696720941-0.575356683245518j),(0.052193417460161595-0.8870145148549943j),(0.7865325446675686-0.19060827395190638j),(0.6990298457911833-0.45929709866861057j),(0.15679534962394825-0.41215261512345414j),(0.35249421585870166-0.01473583581136828j),(0.944889676899363-0.5731247082292821j),(0.36165333869104854-0.5751401950654188j),(0.2995079865092488-0.7162143992081389j),(0.36254299493252506-0.10224084709683423j),(0.0751032184839292-0.3355110663260943j),(0.7657235470759048-0.9449464262665122j),(0.18486965074176942-0.6655086228224034j),(0.05633255134382653-0.6343453167798541j),(0.6660724800227565-0.08832202606398643j),(0.3521083837364609-0.33990150540505104j),(0.6088668738974516-0.9809332604616876j),(0.29895692407400076-0.9123448058241717j),(0.07346101522070903-0.23012573147282833j),(0.37249800140891076-0.4043665683187666j),(0.36615093554806766-0.979480272928708j),(0.04237367810810533-0.26080950247884593j),(0.05141161551995832-0.5321346094409448j),(0.06307278568977681-0.4521633747729319j),(0.12300714658071177-0.4374293074245579j),(0.008599370669106543-0.7798580515205185j),(0.917127919026845-0.5165568987926648j),(0.8281162597162385-0.29030092596840207j),(0.10622951366100142-0.7097996339994667j),(0.30047430348360926-0.5189784816786349j),(0.4356312048017723+0j),(0.2873175757561057+0.11546584911291591j),(0.2802994887950334+0.028218666667682246j),(0.4385626049945479+0.4854993680541143j),(0.09144052283381576+0.5471991712487592j),(0.32006977072963305+0.09180909454036734j),(0.6768303716175297+0.031153544376016584j),(0.7910691469797188+0.29281375042786906j),(0.21423364809668+0.9002267716009977j),(0.5056260549538508+0.39250522422521406j),(0.6460842968370454+0.7245947544712377j),(0.25760998216390585+0.051432182139257376j),(0.19776815174640017+0.8969629582133182j)
